object_id,incident_id,offense_id,offense_code,offense_code_extension,top_traffic_accident_offense,first_occurrence_date,last_occurrence_date,reported_date,incident_address,geo_x,geo_y,geo_lon,geo_lat,district_id,precinct_id,neighborhood_id,bicycle_ind,pedestrian_ind,HARMFUL_EVENT_SEQ_1,HARMFUL_EVENT_SEQ_2,HARMFUL_EVENT_SEQ_3,road_location,ROAD_DESCRIPTION,ROAD_CONTOUR,ROAD_CONDITION,LIGHT_CONDITION,TU1_VEHICLE_TYPE,TU1_TRAVEL_DIRECTION,TU1_VEHICLE_MOVEMENT,TU1_DRIVER_ACTION,TU1_DRIVER_HUMANCONTRIBFACTOR,TU1_PEDESTRIAN_ACTION,TU2_VEHICLE_TYPE,TU2_TRAVEL_DIRECTION,TU2_VEHICLE_MOVEMENT,TU2_DRIVER_ACTION,TU2_DRIVER_HUMANCONTRIBFACTOR,TU2_PEDESTRIAN_ACTION,SERIOUSLY_INJURED,FATALITIES,FATALITY_MODE_1,FATALITY_MODE_2,SERIOUSLY_INJURED_MODE_1,SERIOUSLY_INJURED_MODE_2,POINT_X,POINT_Y,x,y
298225858,2023665085,2.02367E+14,5441,0,TRAF - ACCIDENT               ,"12/13/2023, 5:25 AM","12/13/2023, 5:25 AM","12/13/2023, 5:25 AM",300 BLOCK S LINCOLN ST,3144545,1684274,-104.9862209,39.71101165,3,312,Washington Park West,0,0,Front to Rear,,Front to Rear,On Roadway,Non-Intersection,Straight - Level,Dry,Daylight,Pickup Truck/Utility Van,South,Backing,Improper Backing,Looked/Did Not See,,Passenger Car/Passenger Van,North,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687012.62,4824035.207
298225876,2024170889,2.02417E+14,5441,0,TRAF - ACCIDENT               ,"3/30/2024, 5:16 AM","3/30/2024, 5:16 AM","3/30/2024, 5:16 AM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,,Non-Intersection,,Dry,Daylight,Passenger Car/Passenger Van,North,Changing Lanes,Careless Driving,Not Observed,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,Not Observed,,0,0,,,,,,,-11687029.34,4824056.705
298225946,202486566,2.02487E+13,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"2/14/2024, 8:45 AM","2/14/2024, 8:45 AM","2/14/2024, 9:38 AM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Rear,,Front to Rear,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Unknown (Hit and Run Only),,,,,,Non-School Bus (9 occupants or more including driver) in commerce,East,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298226284,2024456117,2.02446E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"8/22/2024, 5:55 PM","8/22/2024, 5:55 PM","8/23/2024, 3:06 AM",100 BLOCK E ALAMEDA AVE,3144586,1684302,-104.9860746,39.71108788,3,312,Washington Park West,0,0,Front to Rear,,Front to Rear,On Roadway,Intersection Related,Straight - Level,Dry,Dark-Lighted,Pickup Truck/Utility Van,East,Going Straight,Careless Driving,Not Observed,,Passenger Car/Passenger Van,East,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686995.9,4824047.15
298226288,2024435938,2.02444E+14,5441,0,TRAF - ACCIDENT               ,"8/13/2024, 2:12 AM","8/13/2024, 2:12 AM","8/13/2024, 2:12 AM",S CLARKSON ST / E ALAMEDA AVE,3146834,1684319,-104.978084,39.71109937,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Downhill,Dry,Daylight,SUV,West,Making Left Turn,No Contributing Action,Looked/Did Not See,,Passenger Car/Passenger Van,West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686107.32,4824048.345
298226710,2024456124,2.02446E+14,5441,0,TRAF - ACCIDENT               ,"8/23/2024, 3:10 AM","8/23/2024, 3:10 AM","8/23/2024, 4:03 AM",E ALAMEDA AVE / S CLARKSON ST,3146834,1684319,-104.978084,39.71109937,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Uphill,Dry,Daylight,Passenger Car/Passenger Van,Southeast,Making Left Turn,Failed to Yield ROW,No Apparent Contributing Factor,,Passenger Car/Passenger Van,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686107.32,4824048.345
298227310,2024613702,2.02461E+14,5441,0,TRAF - ACCIDENT               ,"11/11/2024, 2:54 AM","11/11/2024, 2:54 AM","11/11/2024, 3:51 AM",300 BLOCK S LINCOLN ST,3144545,1684274,-104.9862209,39.71101165,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,Driveway Access Related,Straight - Level,Dry,Daylight,SUV,Northwest,Making Left Turn,Turned from Wrong Lane or Position,Age/Driver Ability,,SUV,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687012.62,4824035.207
298227443,2024572420,2.02457E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"10/19/2024, 6:31 PM","10/19/2024, 6:31 PM","10/19/2024, 7:30 PM",E ALAMEDA AVE / S LOGAN ST,3145512,1684326,-104.9827828,39.71113934,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Dark-Lighted,Passenger Car/Passenger Van,East,Going Straight,Failed to Stop at Signal,,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686630.43,4824054.316
298227626,2024498075,2.0245E+14,5441,0,TRAF - ACCIDENT               ,"9/12/2024, 10:45 AM","9/12/2024, 10:45 AM","9/12/2024, 11:01 AM",S HUMBOLDT ST / E ALAMEDA AVE,3149147,1684339,-104.9698623,39.71111751,3,312,Washington Park,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,SUV,North,Making Left Turn,Failed to Yield ROW,Distracted/Other Interior,,SUV,West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685191.27,4824050.733
298228134,2023375064,2.02338E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"7/13/2023, 6:25 AM","7/13/2023, 6:25 AM","7/13/2023, 6:59 AM",700 BLOCK E ALAMEDA AVE,3146591,1684295,-104.9789482,39.71103731,3,312,Washington Park West,0,0,Other Non-Collision,Curb,Other Non-Collision,On Roadway,Non-Intersection,Straight - Level,Dry,Daylight,,West,Changing Lanes,Lane Violation,Not Observed,,SUV,West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686202.86,4824039.984
298229132,2023345237,2.02335E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"6/29/2023, 6:10 AM","6/29/2023, 6:10 AM","6/29/2023, 9:09 AM",E ALAMEDA AVE / S LINCOLN SHERMAN ALY,3144669,1684327,-104.9857791,39.71115522,3,312,Washington Park West,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,,At Intersection,Straight - Level,Dry,Daylight,Unknown (Hit and Run Only),East,Changing Lanes,Lane Violation,,,SUV,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686963.65,4824056.705
298229138,2023345434,2.02335E+14,5441,0,TRAF - ACCIDENT               ,"6/29/2023, 10:38 AM","6/29/2023, 10:38 AM","6/29/2023, 11:31 AM",E ALAMEDA AVE / S DOWNING MARION ALY,3148322,1684332,-104.9727948,39.71111147,3,311,Washington Park,0,0,Front to Front,,Front to Front,On Roadway,At Intersection,Straight - Level,Dry,Daylight,SUV,West,Going Straight,No Contributing Action,Not Observed,,SUV,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685518.51,4824050.733
298229709,202466762,2.02467E+13,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"2/4/2024, 7:07 AM","2/4/2024, 7:07 AM","2/4/2024, 8:58 AM",E ALAMEDA AVE / S WASHINGTON ST,3146512,1684320,-104.9792285,39.71110719,3,312,Washington Park West,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,On Roadway,Intersection Related,Straight - Level,Wet,Daylight,SUV,West,Changing Lanes,Lane Violation,Not Observed,,SUV,West,Slowing,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686233.92,4824049.539
298230156,2024220952,2.02422E+14,5441,0,TRAF - ACCIDENT               ,"4/25/2024, 7:15 AM","4/25/2024, 7:15 AM","4/25/2024, 7:36 AM",E ALAMEDA AVE / S FRANKLIN ST,3149472,1684340,-104.9687071,39.71111504,3,312,Washington Park,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,East,Making U-Turn,Other Contributing Action,Aggressive Driving,,Passenger Car/Passenger Van,West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685062.28,4824050.733
298230707,2024151905,2.02415E+14,5441,0,TRAF - ACCIDENT               ,"3/20/2024, 5:37 AM","3/20/2024, 5:37 AM","3/20/2024, 5:37 AM",300 BLOCK S LINCOLN ST,3144545,1684274,-104.9862209,39.71101165,3,312,Washington Park West,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,On Roadway,Driveway Access Related,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,North,Making Left Turn,Turned from Wrong Lane or Position,Driver Unfamiliar With Area,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687012.62,4824035.207
298231085,2023417213,2.02342E+14,5441,0,TRAF - ACCIDENT               ,"8/3/2023, 12:44 PM","8/3/2023, 12:44 PM","8/3/2023, 1:28 PM",S LINCOLN ST / E ALAMEDA AVE,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,SUV,East,Going Straight,Failed to Stop at Signal,Aggressive Driving,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298231387,2024676739,2.02468E+14,5441,0,TRAF - ACCIDENT               ,"12/16/2024, 3:45 AM","12/16/2024, 3:45 AM","12/16/2024, 4:09 AM",S LINCOLN ST / E ALAMEDA AVE,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Rear,,Front to Rear,On Roadway,At Intersection,Straight - Level,Dry,Daylight,SUV,North,Slowing,Followed Too Closely,Distracted/Other Interior,,Pickup Truck/Utility Van,North,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298231810,2022629480,2.02263E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"12/8/2022, 10:45 AM","12/8/2022, 10:45 AM","12/8/2022, 11:30 AM",300 BLOCK S LINCOLN ST,3144545,1684274,-104.9862209,39.71101165,3,312,Washington Park West,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,On Roadway,Non-Intersection,Straight - Uphill,Dry,Dark-Lighted,,,,,,,SUV,North,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687012.62,4824035.207
298232101,2023157599,2.02316E+14,5420,0,TRAF - ACCIDENT - DUI/DUID    ,"3/26/2023, 10:16 PM","3/26/2023, 10:16 PM","3/26/2023, 10:16 PM",E ALAMEDA AVE / S DOWNING ST,3148153,1684330,-104.9733956,39.71110867,3,312,Washington Park West,0,0,Front to Rear,Tree,Front to Rear,On Roadway,At Intersection,Straight - Level,Wet,Dark-Lighted,Passenger Car/Passenger Van,West,Going Straight,Careless Driving,Other Factor,,SUV,West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685585.39,4824050.733
298232309,2024546069,2.02455E+14,5441,0,TRAF - ACCIDENT               ,"10/6/2024, 2:30 AM","10/6/2024, 2:30 AM","10/6/2024, 2:55 AM",S OGDEN ST / E ALAMEDA AVE,3147494,1684325,-104.975738,39.71110541,3,311,Speer,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,,Dry,Daylight,Pickup Truck/Utility Van,North,Going Straight,Failed to Yield ROW,No Apparent Contributing Factor,,Passenger Car/Passenger Van,West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685845.76,4824049.539
298232518,2024516305,2.02452E+14,5441,0,TRAF - ACCIDENT               ,"9/21/2024, 10:22 AM","9/21/2024, 10:22 AM","9/21/2024, 12:11 PM",E ALAMEDA AVE / S LOGAN ST,3145512,1684326,-104.9827828,39.71113934,3,312,Washington Park West,0,0,Curb,Wall or Building,Wall or Building,On Roadway,Intersection Related,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,East,Going Straight,Careless Driving,Not Observed,,,,,,,,0,0,,,,,,,-11686630.43,4824054.316
298232721,2024677079,2.02468E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"12/16/2024, 7:39 AM","12/16/2024, 7:39 AM","12/16/2024, 8:55 AM",300 S LINCOLN ST,3144545,1684274,-104.9862209,39.71101165,3,312,Washington Park West,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,On Private Property,Parking Lot,Straight - Level,Dry,Daylight,Unknown (Hit and Run Only),,,Careless Driving,Not Observed,,Passenger Car/Passenger Van,Southeast,Parked,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687012.62,4824035.207
298233072,2023641486,2.02364E+14,5441,0,TRAF - ACCIDENT               ,"11/30/2023, 12:45 AM","11/30/2023, 12:45 AM","11/30/2023, 12:45 AM",E ALAMEDA AVE / S OGDEN ST,3147494,1684325,-104.975738,39.71110541,3,311,Speer,0,0,Front to Rear,,Front to Rear,On Roadway,Intersection Related,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,East,Going Straight,Followed Too Closely,Other Factor,,Passenger Car/Passenger Van,East,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685845.76,4824049.539
298233759,2023447313,2.02345E+14,5441,0,TRAF - ACCIDENT               ,"8/19/2023, 4:35 AM","8/19/2023, 4:35 AM","8/19/2023, 4:35 AM",300 BLOCK S LINCOLN ST,3144545,1684274,-104.9862209,39.71101165,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,Non-Intersection,Straight - Level,Dry,Daylight,SUV,North,Making Left Turn,Lane Violation,Looked/Did Not See,,SUV,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687012.62,4824035.207
298233822,2023493080,2.02349E+14,5441,0,TRAF - ACCIDENT               ,"9/12/2023, 10:16 AM","9/12/2023, 10:16 AM","9/12/2023, 12:38 PM",S OGDEN ST / E ALAMEDA AVE,3147494,1684325,-104.975738,39.71110541,3,311,Speer,0,1,Pedestrian,,Pedestrian,On Roadway,At Intersection,Straight - Level,Dry,Daylight,,East,Going Straight,,,,,,,,,,0,0,,,,,,,-11685845.76,4824049.539
298233948,2023471017,2.02347E+14,5441,0,TRAF - ACCIDENT               ,"8/31/2023, 2:52 PM","8/31/2023, 2:52 PM","8/31/2023, 4:09 PM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Front,Tree,Front to Front,On Roadway,At Intersection,,Dry,Dark-Lighted,Passenger Car/Passenger Van,West,Going Straight,No Contributing Action,Not Observed,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,,,0,0,,,,,,,-11687029.34,4824056.705
298234044,2023505966,2.02351E+14,5441,0,TRAF - ACCIDENT               ,"9/19/2023, 6:12 AM","9/19/2023, 6:12 AM","9/19/2023, 6:12 AM",1200 BLOCK E ALAMEDA AVE,3148238,1684306,-104.9730939,39.71104143,3,312,Washington Park,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,On Roadway,Driveway Access Related,Straight - Level,Dry,Daylight,Pickup Truck/Utility Van,West,Making Right Turn,Turned from Wrong Lane or Position,Looked/Did Not See,,"Medium/Heavy Trucks GVWR/GCWR 16,001 and over",West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685551.95,4824041.179
298236173,2023491193,2.02349E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"9/9/2023, 12:50 PM","9/9/2023, 12:50 PM","9/11/2023, 4:48 PM",E ALAMEDA AVE / S PEARL ST,3146187,1684322,-104.9803837,39.71111779,3,312,Washington Park West,0,1,Pedestrian,,Pedestrian,On Roadway,Non-Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,West,Passing,Improper Passing on Left,No Apparent Contributing Factor,,,,,,,,0,0,,,,,,,-11686362.9,4824050.733
298237045,2025243035,2.02524E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"5/13/2025, 12:15 PM","5/13/2025, 12:15 PM","5/13/2025, 1:11 PM",200 BLOCK E ALAMEDA AVE,3144915,1684302,-104.9849052,39.71108277,3,312,Washington Park West,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,On Roadway,Non-Intersection,Straight - Level,Dry,Daylight,,West,Passing,Careless Driving,,,SUV,West,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686865.71,4824045.956
298237758,2021573392,2.02157E+14,5441,0,TRAF - ACCIDENT               ,"10/6/2021, 5:03 AM","10/6/2021, 5:03 AM","10/6/2021, 5:03 AM",S LOGAN ST / E ALAMEDA AVE,3145512,1684326,-104.9827828,39.71113934,3,312,Washington Park West,0,0,SIDE TO SIDE SAME DIRECTION WITH MV IN TRANSPORT,  ,SIDE TO SIDE SAME DIRECTION WITH MV IN TRANSPORT,ON ROADWAY,INTERSECTION RELATED,STRAIGHT ON-LEVEL,DRY,DAY LIGHT,VEHICLE OVER 10000 LBS,NORTHWEST,MAKING RIGHT TURN,LANE VIOLATION,NO APPARENT,OTHER,PASSENGER CAR/VAN,WEST,STOPPED IN TRAFFIC,No Action,NO APPARENT,OTHER,0,0,OTHER,OTHER,OTHER,OTHER,,,-11686630.43,4824054.316
298237855,2020746618,2.02075E+14,5441,0,TRAF - ACCIDENT               ,"12/26/2020, 6:10 AM","12/26/2020, 6:10 AM","12/26/2020, 6:12 AM",E ALAMEDA AVE / S EMERSON ST,3147165,1684322,-104.9769075,39.71110238,3,312,Washington Park West,0,0,FRONT TO SIDE WITH MV IN TRANSPORT,REAR TO REAR WITH MV IN TRANSPORT,FRONT TO SIDE WITH MV IN TRANSPORT,ON ROADWAY,AT INTERSECTION,STRAIGHT ON-GRADE,DRY,DAY LIGHT,SUV,WEST,GOING STRAIGHT,FAILED TO STOP AT SIGNAL,NO APPARENT,OTHER,PASSENGER CAR/VAN,NORTH,GOING STRAIGHT,No Action,NO APPARENT,OTHER,0,0,OTHER,OTHER,OTHER,OTHER,,,-11685975.94,4824048.345
298237856,202139981,2.0214E+13,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"1/20/2021, 12:52 PM","1/20/2021, 12:52 PM","1/20/2021, 12:52 PM",S WASHINGTON ST / E ALAMEDA AVE,3146512,1684320,-104.9792285,39.71110719,3,312,Washington Park West,0,0,FRONT TO REAR WITH MV IN TRANSPORT,FRONT TO REAR WITH MV IN TRANSPORT,FRONT TO REAR WITH MV IN TRANSPORT,ON ROADWAY,NON INTERSECTION,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,PASSENGER CAR/VAN,SOUTH,GOING STRAIGHT,No Action,ASLEEP AT THE WHEEL,OTHER,PASSENGER CAR/VAN,SOUTH,PARKED,No Action,ASLEEP AT THE WHEEL,OTHER,0,0,OTHER,OTHER,OTHER,OTHER,,,-11686233.92,4824049.539
298238573,2021425467,2.02143E+14,5441,0,TRAF - ACCIDENT               ,"7/26/2021, 6:19 AM","7/26/2021, 6:19 AM","7/26/2021, 6:19 AM",E ALAMEDA AVE / S GRANT LOGAN ALY,3145329,1684326,-104.9834332,39.7111422,3,312,Washington Park West,0,0,FRONT TO REAR WITH MV IN TRANSPORT,FRONT TO REAR WITH MV IN TRANSPORT,FRONT TO REAR WITH MV IN TRANSPORT,ON ROADWAY,AT INTERSECTION,STRAIGHT ON-LEVEL,DRY,DAY LIGHT,PICKUP TRUCK/UTILITY VAN,EAST,GOING STRAIGHT,FOLLOWED TOO CLOSELY,NO APPARENT,OTHER,PASSENGER CAR/VAN,EAST,STOPPED IN TRAFFIC,No Action,NO APPARENT,OTHER,0,0,OTHER,OTHER,OTHER,OTHER,,,-11686702.09,4824054.316
298238770,2021169993,2.02117E+14,5441,0,TRAF - ACCIDENT               ,"3/25/2021, 5:45 AM","3/25/2021, 5:45 AM","3/25/2021, 5:45 AM",S OGDEN ST / E ALAMEDA AVE,3147494,1684325,-104.975738,39.71110541,3,311,Speer,0,0,FRONT TO SIDE WITH MV IN TRANSPORT,  ,FRONT TO SIDE WITH MV IN TRANSPORT,ON ROADWAY,AT INTERSECTION,STRAIGHT ON-LEVEL,DRY,DAY LIGHT,PASSENGER CAR/VAN,SOUTH,GOING STRAIGHT,DISREGARD STOP SIGN,NO APPARENT,OTHER,SUV,WEST,GOING STRAIGHT,No Action,NO APPARENT,OTHER,0,0,OTHER,OTHER,OTHER,OTHER,,,-11685845.76,4824049.539
298239457,2020422433,2.02042E+14,5441,0,TRAF - ACCIDENT               ,"7/11/2020, 8:42 AM","7/11/2020, 8:42 AM","7/11/2020, 9:42 AM",S LINCOLN ST / E ALAMEDA AVE,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,FRONT TO SIDE WITH MV IN TRANSPORT,  ,FRONT TO SIDE WITH MV IN TRANSPORT,ON ROADWAY,AT INTERSECTION,STRAIGHT ON-LEVEL,DRY,DAY LIGHT,PASSENGER CAR/VAN,NORTH,GOING STRAIGHT,FAILED TO STOP AT SIGNAL,DISTRACTED CELLPHONE,OTHER,SUV,WEST,GOING STRAIGHT,No Action,NO APPARENT,OTHER,0,0,OTHER,OTHER,OTHER,OTHER,,,-11687029.34,4824056.705
298239731,2021288009,2.02129E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"5/21/2021, 8:15 PM","5/21/2021, 8:15 PM","5/21/2021, 9:23 PM",S DOWNING ST / E ALAMEDA AVE,3148153,1684330,-104.9733956,39.71110867,3,312,Washington Park West,0,0,FRONT TO SIDE WITH MV IN TRANSPORT,FRONT TO SIDE WITH MV IN TRANSPORT,FRONT TO SIDE WITH MV IN TRANSPORT,ON ROADWAY,AT INTERSECTION,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,PASSENGER CAR/VAN,WEST,OTHER,FAILED TO STOP AT SIGNAL,NO APPARENT,OTHER,SUV,SOUTH,OTHER,No Action,NO APPARENT,OTHER,0,0,OTHER,OTHER,OTHER,OTHER,,,-11685585.39,4824050.733
298239919,2021144307,2.02114E+14,5441,0,TRAF - ACCIDENT               ,"3/11/2021, 10:45 AM","3/11/2021, 10:45 AM","3/11/2021, 10:45 AM",E ALAMEDA AVE / S WASHINGTON ST,3146512,1684320,-104.9792285,39.71110719,3,312,Washington Park West,0,0,FRONT TO SIDE WITH MV IN TRANSPORT,  ,FRONT TO SIDE WITH MV IN TRANSPORT,ON ROADWAY,AT INTERSECTION,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,SUV,EAST,GOING STRAIGHT,FAILED TO STOP AT SIGNAL,DRIVER FATIGUE,OTHER,PICKUP TRUCK/UTILITY VAN,SOUTH,GOING STRAIGHT,No Action,NO APPARENT,OTHER,0,0,OTHER,OTHER,OTHER,OTHER,,,-11686233.92,4824049.539
298240100,2021415805,2.02142E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"7/21/2021, 6:30 AM","7/21/2021, 6:30 AM","7/21/2021, 11:25 AM",300 BLOCK S LINCOLN ST,3144544,1684274,-104.9862245,39.71101167,3,312,Washington Park West,0,0,SIDE TO SIDE SAME DIRECTION WITH MV IN TRANSPORT,  ,SIDE TO SIDE SAME DIRECTION WITH MV IN TRANSPORT,ON ROADWAY,NON INTERSECTION,STRAIGHT ON-LEVEL,DRY,DAY LIGHT,HIT AND RUN UNKNOWN,NORTH,CHANGING LANES,OTHER IMPROPER TURNS,AGGRESSIVE DRIVING,OTHER,PASSENGER CAR/VAN,NORTH,GOING STRAIGHT,No Action,NO APPARENT,OTHER,0,0,OTHER,OTHER,OTHER,OTHER,,,-11687012.62,4824035.207
298240657,2020470897,2.02047E+14,5441,0,TRAF - ACCIDENT               ,"8/4/2020, 9:00 AM","8/4/2020, 9:00 AM","8/4/2020, 9:10 AM",E ALAMEDA AVE / S LAFAYETTE ST,3148822,1684335,-104.9710176,39.71111173,3,312,Washington Park,0,0,SIDE TO SIDE SAME DIRECTION WITH MV IN TRANSPORT,  ,SIDE TO SIDE SAME DIRECTION WITH MV IN TRANSPORT,ON ROADWAY,INTERSECTION RELATED,STRAIGHT ON-LEVEL,DRY,DAY LIGHT,SUV,EAST,CHANGING LANES,LANE VIOLATION,DISTRACTED-OTHER,OTHER,SUV,EAST,GOING STRAIGHT,No Action,NO APPARENT,OTHER,0,0,OTHER,OTHER,OTHER,OTHER,,,-11685320.25,4824050.733
298243652,2020499533,2.0205E+14,5441,0,TRAF - ACCIDENT               ,"8/17/2020, 11:35 PM","8/17/2020, 11:35 PM","8/17/2020, 11:35 PM",E ALAMEDA AVE / S CORONA ST,3147825,1684327,-104.9745615,39.71110565,3,312,Washington Park West,0,0,FRONT TO SIDE WITH MV IN TRANSPORT,  ,FRONT TO SIDE WITH MV IN TRANSPORT,ON ROADWAY,AT INTERSECTION,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,SUV,NORTH,GOING STRAIGHT,CARELESS DRIVING,AGGRESSIVE DRIVING,OTHER,PASSENGER CAR/VAN,WEST,GOING STRAIGHT,No Action,NO APPARENT,OTHER,0,0,OTHER,OTHER,OTHER,OTHER,,,-11685714.38,4824048.345
298244728,2021638663,2.02164E+14,5441,0,TRAF - ACCIDENT               ,"11/10/2021, 1:55 AM","11/10/2021, 1:55 AM","11/10/2021, 2:26 AM",S LINCOLN ST / E ALAMEDA AVE,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,REAR TO SIDE WITH MV IN TRANSPORT,REAR TO SIDE WITH MV IN TRANSPORT,REAR TO SIDE WITH MV IN TRANSPORT,ON ROADWAY,AT INTERSECTION,STRAIGHT ON-LEVEL,DRY,DAY LIGHT,PICKUP TRUCK/UTILITY VAN,NORTHEAST,MAKING LEFT TURN,LANE VIOLATION,NO APPARENT,OTHER,PASSENGER CAR/VAN,EAST,STOPPED IN TRAFFIC,No Action,NO APPARENT,OTHER,0,0,OTHER,OTHER,OTHER,OTHER,,,-11687029.34,4824056.705
298245116,2021253399,2.02125E+14,5441,0,TRAF - ACCIDENT               ,"5/5/2021, 8:30 AM","5/5/2021, 8:30 AM","5/5/2021, 8:45 AM",S LOGAN ST / E ALAMEDA AVE,3145512,1684326,-104.9827828,39.71113934,3,312,Washington Park West,0,0,FRONT TO SIDE WITH MV IN TRANSPORT,  ,FRONT TO SIDE WITH MV IN TRANSPORT,ON ROADWAY,INTERSECTION RELATED,STRAIGHT ON-LEVEL,DRY,DAY LIGHT,PASSENGER CAR/VAN,EAST,MAKING LEFT TURN,FAILED TO YIELD ROW,DISTRACTED-OTHER,OTHER,PASSENGER CAR/VAN,SOUTH,GOING STRAIGHT,No Action,NO APPARENT,OTHER,0,0,OTHER,OTHER,OTHER,OTHER,,,-11686630.43,4824054.316
